110.0,0.6871199375160327,A,2
120.0,0.2454366198959898,B,2
110.0,0.12919315187379526,A,2
110.0,0.27620558050940014,A,2
220.0,0.04782743894272089,A,3
160.0,0.06538151126017638,D#,3
480.0,0.4889111726598468,B,4
100.0,0.6390930127009065,G,2
90.0,0.07430042130744638,F#,2
210.0,0.08155416133570208,G#,3
110.0,0.4039216967075698,A,2
140.0,0.3785654880390531,C#,3
580.0,0.9417945638122569,D,5
7010.0,0.12209649634364955,A,8
100.0,0.20633934245704993,G,2
390.0,1.5003115741052704,G,4
530.0,1.6731211652911098,C,5
120.0,0.7537096790670493,B,2
230.0,0.9226312580293989,A#,3
500.0,1.539730239947932,B,4
100.0,0.14983457958169538,G,2
140.0,0.753083986456757,C#,3
220.0,0.5932169740878468,A,3
110.0,0.6694476584086885,A,2
410.0,1.3493086778437011,G#,4
370.0,1.3820264486942724,F#,4
110.0,1.0307022925106546,A,2
520.0,1.0641922046524368,C,5
130.0,0.08123344005984925,C,3
590.0,2.0726137255363675,D,5
590.0,1.9632522238490513,D,5
600.0,1.117672739542443,D,5
570.0,1.3574356387922693,C#,5
580.0,1.3654191299930127,D,5
280.0,1.328940729948589,C#,4
110.0,0.9100897393520913,A,2
530.0,0.7273795062008137,C,5
90.0,0.6608670233274768,F#,2
160.0,0.12686227711623405,D#,3
130.0,0.049480906553798575,C,3
590.0,10.59655503219159,D,5
500.0,3.9787213526250396,B,4
700.0,1.694473726616317,F,5
700.0,3.177663856787524,F,5
520.0,3.6778077293146176,C,5
1070.0,0.2404133963091526,C,6
120.0,0.0473454650895556,B,2
80.0,0.0833112107809088,D#,2
80.0,0.08240680344531302,D#,2
160.0,0.05705646113630329,D#,3
150.0,0.22762109195520897,D,3
70.0,0.06150112977722443,C#,2
170.0,0.04085668375540547,F,3
120.0,0.07339551603681518,B,2
80.0,0.039201907878591014,D#,2
170.0,0.0711273005608224,F,3
500.0,0.4210000728902324,B,4
580.0,1.1089063144825106,D,5
520.0,0.9023685323926457,C,5
590.0,0.9533778617563279,D,5
160.0,0.2011192593863805,D#,3
590.0,0.624047645673379,D,5
110.0,0.24722710793967634,A,2
160.0,0.07437316541592173,D#,3
100.0,0.6063944292927663,G,2
80.0,0.09464434668013394,D#,2
110.0,0.07913892700455283,A,2
600.0,0.36573814325546466,D,5
